data from new session is written from here:
Fri May  7 15:34:01 2021,14,166,68
Fri May  7 15:34:01 2021,33,170,79
Fri May  7 15:34:01 2021,7,165,89
Fri May  7 15:34:02 2021,1,182,75
Fri May  7 15:34:02 2021,21,176,79
Fri May  7 15:34:02 2021,33,172,77
Fri May  7 15:34:02 2021,38,179,109
Fri May  7 15:34:02 2021,7,183,100
Fri May  7 15:34:02 2021,2,180,74
Fri May  7 15:34:02 2021,-4,201,86
Fri May  7 15:34:02 2021,-18,186,94
Fri May  7 15:34:02 2021,10,203,81
Fri May  7 15:34:02 2021,6,207,87
Fri May  7 15:34:02 2021,14,217,88
Fri May  7 15:34:02 2021,17,229,61
Fri May  7 15:34:02 2021,-10,222,80
Fri May  7 15:34:02 2021,22,245,77
Fri May  7 15:34:02 2021,15,242,89
Fri May  7 15:34:02 2021,-28,263,60
Fri May  7 15:34:02 2021,-15,279,78
Fri May  7 15:34:02 2021,-2,281,74
Fri May  7 15:34:02 2021,29,292,66
Fri May  7 15:34:02 2021,3,296,57
Fri May  7 15:34:02 2021,33,298,76
Fri May  7 15:34:02 2021,21,282,65
Fri May  7 15:34:02 2021,44,302,68
Fri May  7 15:34:02 2021,11,314,66
Fri May  7 15:34:02 2021,6,296,73
Fri May  7 15:34:02 2021,8,315,64
Fri May  7 15:34:02 2021,31,314,78
Fri May  7 15:34:02 2021,35,302,50
Fri May  7 15:34:02 2021,42,328,53
Fri May  7 15:34:02 2021,35,313,57
Fri May  7 15:34:02 2021,39,292,36
Fri May  7 15:34:02 2021,45,313,51
Fri May  7 15:34:02 2021,70,324,68
Fri May  7 15:34:02 2021,82,326,57
Fri May  7 15:34:02 2021,59,338,70
Fri May  7 15:34:02 2021,71,326,75
Fri May  7 15:34:02 2021,38,316,42
Fri May  7 15:34:02 2021,63,314,48
Fri May  7 15:34:02 2021,87,330,41
Fri May  7 15:34:02 2021,99,302,57
Fri May  7 15:34:02 2021,90,301,61
Fri May  7 15:34:02 2021,123,333,65
Fri May  7 15:34:02 2021,104,315,57
Fri May  7 15:34:02 2021,102,337,78
Fri May  7 15:34:02 2021,91,314,45
Fri May  7 15:34:02 2021,99,303,57
Fri May  7 15:34:02 2021,89,317,43
Fri May  7 15:34:02 2021,98,313,48
Fri May  7 15:34:02 2021,118,300,34
Fri May  7 15:34:02 2021,107,298,40
Fri May  7 15:34:02 2021,169,309,83
Fri May  7 15:34:02 2021,155,304,83
Fri May  7 15:34:02 2021,114,324,50
Fri May  7 15:34:02 2021,139,283,39
Fri May  7 15:34:02 2021,115,288,55
Fri May  7 15:34:02 2021,114,275,40
Fri May  7 15:34:02 2021,120,262,64
Fri May  7 15:34:02 2021,147,256,71
Fri May  7 15:34:02 2021,136,240,46
Fri May  7 15:34:02 2021,164,269,76
Fri May  7 15:34:02 2021,147,239,68
Fri May  7 15:34:02 2021,161,232,63
Fri May  7 15:34:02 2021,150,222,65
Fri May  7 15:34:02 2021,118,233,63
Fri May  7 15:34:02 2021,101,232,54
Fri May  7 15:34:02 2021,163,236,73
Fri May  7 15:34:02 2021,106,209,76
